,datetime,open,close,high,low,volume,openinterest
18778,20210518  04:00,579.14,578.5,581.0,576.66,37,
18779,20210518  04:05,577.12,578.46,578.68,576.77,31,
18780,20210518  04:10,578.46,577.0,578.46,576.77,17,
18781,20210518  04:15,577.48,578.6,578.6,577.48,23,
18782,20210518  04:20,578.94,577.8,578.94,577.8,4,
18783,20210518  04:25,577.11,577.92,577.92,577.03,6,
18784,20210518  04:30,577.92,578.36,578.36,577.92,4,
18785,20210518  04:35,578.48,578.4,578.99,578.4,7,
18786,20210518  04:40,578.68,578.68,578.68,578.68,1,
18787,20210518  04:45,578.68,578.68,578.68,578.68,0,
18788,20210518  04:50,579.0,579.0,579.79,579.0,6,
18789,20210518  04:55,579.23,579.23,579.23,579.23,1,
18790,20210518  05:00,579.0,579.0,579.0,579.0,1,
18791,20210518  05:05,579.25,579.05,579.25,579.05,2,
18792,20210518  05:10,579.05,579.05,579.05,579.05,0,
18793,20210518  05:15,579.05,579.05,579.05,579.05,1,
18794,20210518  05:20,579.05,579.05,579.05,579.05,0,
18795,20210518  05:25,579.0,578.7,579.0,578.7,3,
18796,20210518  05:30,578.7,578.7,578.7,578.7,0,
18797,20210518  05:35,578.5,578.5,578.5,578.5,1,
18798,20210518  05:40,578.02,578.0,578.02,578.0,3,
18799,20210518  05:45,578.0,578.0,578.0,578.0,0,
18800,20210518  05:50,578.0,578.0,578.0,578.0,0,
18801,20210518  05:55,578.77,578.78,578.78,578.77,2,
18802,20210518  06:00,578.5,578.5,578.5,578.5,1,
18803,20210518  06:05,578.4,579.0,579.0,578.4,69,
18804,20210518  06:10,578.68,578.82,578.82,578.68,3,
18805,20210518  06:15,578.0,577.29,578.0,577.29,5,
18806,20210518  06:20,577.29,577.29,577.29,577.29,0,
18807,20210518  06:25,577.01,576.15,577.01,576.0,15,
18808,20210518  06:30,575.01,575.17,575.17,575.01,3,
18809,20210518  06:35,575.3,574.2,575.3,574.0,9,
18810,20210518  06:40,573.0,572.0,573.0,572.0,37,
18811,20210518  06:45,573.04,573.01,573.04,573.01,10,
18812,20210518  06:50,573.0,573.99,573.99,573.0,22,
18813,20210518  06:55,574.05,574.05,574.05,574.05,1,
18814,20210518  07:00,574.0,572.96,574.94,572.96,66,
18815,20210518  07:05,572.7,574.25,574.25,572.7,32,
18816,20210518  07:10,574.25,573.71,574.25,572.85,132,
18817,20210518  07:15,573.65,572.7,573.65,572.7,27,
18818,20210518  07:20,572.9,573.0,573.5,572.5,33,
18819,20210518  07:25,572.6,570.23,572.6,569.25,102,
